,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19759,39733,"[20, 40[",Non-Government,378546,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,39,North America,<=50K
19760,39734,"[20, 40[",Non-Government,33001,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19761,39736,"[20, 40[",Non-Government,152307,High School,Married-civ-spouse,Other,Husband,*,Male,7298,0,55,North America,>50K
19762,39738,"[20, 40[",Non-Government,60668,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,55,North America,<=50K
19763,39739,"[20, 40[",Non-Government,132544,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,99,North America,<=50K
19764,39741,"[20, 40[",Non-Government,415755,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,30,North America,<=50K
19765,39742,"[40, 60[",Non-Government,136080,High School,Divorced,Nontechnical,Other-relative,*,Female,0,0,31,North America,<=50K
19766,39743,"[20, 40[",Non-Government,241607,High School,Never-married,Technical,Not-in-family,*,Male,2597,0,40,North America,<=50K
19767,39744,"[20, 40[",Non-Government,180190,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19768,39748,"[40, 60[",Non-Government,189498,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,65,North America,>50K
19769,39749,"[20, 40[",Non-Government,65942,High School,Never-married,Other,Not-in-family,*,Female,0,0,56,North America,<=50K
19770,39750,"[20, 40[",Non-Government,151382,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
19771,39751,"[40, 60[",Non-Government,56651,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
19772,39754,"[20, 40[",Non-Government,289228,High School,Married-civ-spouse,Nontechnical,Wife,*,Female,0,0,35,North America,<=50K
19773,39755,"[20, 40[",Non-Government,38918,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,50,North America,<=50K
19774,39757,"[20, 40[",Non-Government,262848,High School,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
19775,39758,"[20, 40[",Non-Government,157595,High School,Never-married,Other,Not-in-family,*,Male,0,0,35,North America,<=50K
19776,39759,"[20, 40[",Non-Government,102476,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
19777,39760,"[40, 60[",Government,93663,Undergraduate,Divorced,Other,Unmarried,*,Female,0,0,35,North America,<=50K
19778,39761,"[20, 40[",Non-Government,202450,High School,Divorced,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19779,39763,"[20, 40[",Non-Government,53147,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19780,39765,"[20, 40[",Non-Government,37939,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
19781,39768,"[20, 40[",Non-Government,143062,Undergraduate,Divorced,Other,Own-child,*,Female,0,0,40,North America,<=50K
19782,39769,"[20, 40[",Government,32593,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
19783,39772,"[40, 60[",Non-Government,123429,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,>50K
19784,39773,"[60, 80[",Non-Government,244261,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19785,39775,"[20, 40[",Non-Government,259788,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
19786,39779,"[40, 60[",Non-Government,260833,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,45,North America,>50K
19787,39781,"[20, 40[",Non-Government,37932,High School,Never-married,Other,Not-in-family,*,Male,0,0,45,North America,<=50K
19788,39786,"[40, 60[",Non-Government,231472,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,50,North America,>50K
19789,39787,"[20, 40[",Government,187689,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19790,39788,"[20, 40[",Non-Government,323985,Graduate,Never-married,Nontechnical,Not-in-family,*,Female,0,0,45,North America,<=50K
19791,39790,"[20, 40[",Non-Government,301614,Undergraduate,Divorced,Technical,Not-in-family,*,Male,0,0,45,North America,<=50K
19792,39791,"[20, 40[",Non-Government,112754,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
19793,39794,"[40, 60[",Non-Government,247337,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,72,North America,<=50K
19794,39798,"[20, 40[",Non-Government,192549,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19795,39801,"[20, 40[",Non-Government,233433,High School,Never-married,Nontechnical,Own-child,*,Female,0,0,45,North America,<=50K
19796,39803,"[60, 80[",Non-Government,215591,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,50,North America,<=50K
19797,39804,"[20, 40[",Non-Government,184531,High School,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
19798,39805,"[40, 60[",Non-Government,69495,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19799,39808,"[40, 60[",Non-Government,181498,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19800,39810,"[20, 40[",Non-Government,120601,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19801,39814,"[20, 40[",Non-Government,127784,Undergraduate,Never-married,Nontechnical,Unmarried,*,Female,0,0,40,North America,<=50K
19802,39816,"[20, 40[",Non-Government,234901,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19803,39820,"[20, 40[",Non-Government,373545,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,40,North America,<=50K
19804,39822,"[40, 60[",Non-Government,28074,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,89,North America,>50K
19805,39826,"[40, 60[",Non-Government,144925,Undergraduate,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19806,39829,"[40, 60[",Non-Government,32825,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,<=50K
19807,39832,"[40, 60[",Non-Government,32016,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,70,North America,<=50K
19808,39834,"[20, 40[",Non-Government,96061,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,10,North America,<=50K
19809,39837,"[20, 40[",Non-Government,137895,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
19810,39838,"[40, 60[",Non-Government,177487,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19811,39842,"[40, 60[",Non-Government,289636,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
19812,39843,"[20, 40[",Non-Government,165115,Professional Education,Divorced,Other,Unmarried,*,Female,0,0,30,North America,<=50K
19813,39844,"[20, 40[",Non-Government,206008,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
19814,39847,"[20, 40[",Non-Government,495288,High School,Never-married,Other,Own-child,*,Female,0,0,38,North America,<=50K
19815,39850,"[20, 40[",Non-Government,260454,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,30,North America,<=50K
19816,39851,"[0, 20[",Non-Government,39026,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
19817,39852,"[20, 40[",Non-Government,278021,High School,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
19818,39854,"[20, 40[",Non-Government,340665,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,2057,35,North America,<=50K
19819,39859,"[40, 60[",Non-Government,168232,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,56,North America,>50K
19820,39862,"[20, 40[",Non-Government,31964,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,80,North America,>50K
19821,39865,"[20, 40[",Non-Government,305319,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
19822,39866,"[20, 40[",Non-Government,182189,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
19823,39867,"[20, 40[",Non-Government,257250,High School,Divorced,Technical,Not-in-family,*,Male,0,0,60,North America,<=50K
19824,39869,"[20, 40[",Non-Government,182177,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19825,39872,"[40, 60[",Non-Government,33084,High School,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19826,39873,"[40, 60[",Non-Government,185407,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19827,39874,"[20, 40[",Non-Government,177907,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19828,39875,"[40, 60[",Non-Government,145441,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1485,40,North America,>50K
19829,39876,"[20, 40[",Non-Government,104830,Undergraduate,Never-married,Technical,Own-child,*,Female,0,0,15,North America,<=50K
19830,39877,"[20, 40[",Non-Government,247507,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19831,39879,"[20, 40[",Government,91670,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
19832,39880,"[40, 60[",Non-Government,106740,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19833,39881,"[40, 60[",Non-Government,122562,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,60,North America,>50K
19834,39883,"[20, 40[",Non-Government,196123,Professional Education,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19835,39887,"[20, 40[",Non-Government,117363,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,35,North America,<=50K
19836,39896,"[20, 40[",Non-Government,188763,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,>50K
19837,39897,"[20, 40[",Non-Government,229647,High School,Divorced,Technical,Not-in-family,*,Female,0,0,42,North America,<=50K
19838,39898,"[40, 60[",Non-Government,321456,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,20,North America,<=50K
19839,39900,"[20, 40[",Non-Government,226010,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
19840,39902,"[20, 40[",Non-Government,130057,Professional Education,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,<=50K
19841,39903,"[20, 40[",Non-Government,369188,Undergraduate,Married-civ-spouse,Technical,Wife,*,Female,0,0,90,North America,>50K
19842,39907,"[40, 60[",Government,99971,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,56,North America,>50K
19843,39908,"[60, 80[",Non-Government,190160,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,99999,0,40,North America,>50K
19844,39911,"[20, 40[",Non-Government,111567,High School,Never-married,Technical,Own-child,*,Male,0,0,48,North America,<=50K
19845,39912,"[40, 60[",Non-Government,151411,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19846,39914,"[20, 40[",Non-Government,264055,Undergraduate,Never-married,Nontechnical,Unmarried,*,Male,0,0,55,North America,<=50K
19847,39916,"[20, 40[",Non-Government,224541,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19848,39917,"[40, 60[",Non-Government,235334,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,99999,0,60,North America,>50K
19849,39920,"[40, 60[",Non-Government,231482,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
19850,39921,"[20, 40[",Non-Government,278553,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,38,North America,<=50K
19851,39926,"[20, 40[",Non-Government,186824,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19852,39927,"[40, 60[",Non-Government,200471,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,2415,40,North America,>50K
19853,39928,"[20, 40[",Non-Government,117779,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,50,North America,<=50K
19854,39929,"[20, 40[",Non-Government,44793,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,50,North America,<=50K
19855,39930,"[20, 40[",Non-Government,37646,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,60,North America,<=50K
19856,39932,"[20, 40[",Non-Government,110103,High School,Never-married,Other,Not-in-family,*,Female,0,1762,40,North America,<=50K
19857,39933,"[20, 40[",Non-Government,74631,Undergraduate,Never-married,Nontechnical,Other-relative,*,Female,0,0,40,North America,<=50K
19858,39939,"[60, 80[",Non-Government,233427,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,30,North America,<=50K
19859,39940,"[40, 60[",Government,71489,High School,Married-civ-spouse,Technical,Husband,*,Male,0,1579,40,North America,<=50K
19860,39942,"[20, 40[",Non-Government,351772,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
19861,39944,"[40, 60[",Non-Government,178693,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
19862,39945,"[40, 60[",Non-Government,168262,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
19863,39946,"[40, 60[",Non-Government,34169,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,3103,0,25,North America,>50K
19864,39947,"[20, 40[",Non-Government,328118,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,20,North America,<=50K
19865,39948,"[20, 40[",Non-Government,122353,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,7688,0,50,North America,>50K
19866,39949,"[0, 20[",Non-Government,37315,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,50,North America,<=50K
19867,39950,"[20, 40[",Non-Government,181916,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19868,39952,"[40, 60[",Non-Government,192203,High School,Married-civ-spouse,Technical,Husband,*,Male,15024,0,49,North America,>50K
19869,39953,"[20, 40[",Non-Government,91683,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19870,39954,"[0, 20[",Non-Government,39302,High School,Never-married,Other,Own-child,*,Female,0,0,12,North America,<=50K
19871,39955,"[20, 40[",Non-Government,171356,Professional Education,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19872,39956,"[40, 60[",Non-Government,197189,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,72,North America,>50K
19873,39958,"[20, 40[",Non-Government,228326,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
19874,39959,"[20, 40[",Non-Government,307353,High School,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
19875,39962,"[20, 40[",Non-Government,33117,High School,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19876,39964,"[20, 40[",Non-Government,157954,High School,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
19877,39967,"[20, 40[",Non-Government,281209,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19878,39969,"[20, 40[",Non-Government,132750,High School,Divorced,Other,Unmarried,*,Female,0,0,20,North America,<=50K
19879,39970,"[20, 40[",Non-Government,21154,High School,Never-married,Other,Not-in-family,*,Female,0,1590,32,North America,<=50K
19880,39972,"[20, 40[",Non-Government,116657,High School,Never-married,Nontechnical,Other-relative,*,Male,0,0,40,North America,<=50K
19881,39974,"[40, 60[",Non-Government,176185,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19882,39977,"[40, 60[",Non-Government,197189,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19883,39978,"[20, 40[",Non-Government,182191,Undergraduate,Never-married,Technical,Not-in-family,*,Female,2202,0,38,North America,<=50K
19884,39981,"[40, 60[",Non-Government,40024,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19885,39983,"[0, 20[",Non-Government,407436,High School,Never-married,Technical,Own-child,*,Male,0,0,30,North America,<=50K
19886,39985,"[20, 40[",Non-Government,249409,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,35,North America,<=50K
19887,39987,"[40, 60[",Non-Government,148995,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
19888,39988,"[40, 60[",Non-Government,200046,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
19889,39989,"[20, 40[",Non-Government,215618,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19890,39990,"[20, 40[",Non-Government,280081,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,40,North America,<=50K
19891,39998,"[40, 60[",Non-Government,145441,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19892,40000,"[20, 40[",Non-Government,215596,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19893,40002,"[20, 40[",Non-Government,246965,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19894,40012,"[20, 40[",Non-Government,195770,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
19895,40016,"[60, 80[",Non-Government,196891,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19896,40018,"[20, 40[",Non-Government,54341,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,<=50K
19897,40019,"[20, 40[",Non-Government,140001,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,30,North America,<=50K
19898,40020,"[20, 40[",Non-Government,248220,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19899,40023,"[0, 20[",Non-Government,110142,High School,Never-married,Nontechnical,Own-child,*,Female,0,0,15,North America,<=50K
19900,40028,"[20, 40[",Non-Government,143123,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19901,40030,"[20, 40[",Non-Government,82623,High School,Married-civ-spouse,Technical,Husband,*,Male,4386,0,48,North America,>50K
19902,40034,"[40, 60[",Non-Government,369781,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,55,North America,<=50K
19903,40036,"[40, 60[",Non-Government,152889,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,52,North America,<=50K
19904,40037,"[20, 40[",Non-Government,160086,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,32,North America,<=50K
19905,40038,"[20, 40[",Non-Government,117963,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,43,North America,>50K
19906,40044,"[40, 60[",Non-Government,43501,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19907,40045,"[20, 40[",Non-Government,83774,High School,Never-married,Technical,Unmarried,*,Male,0,0,40,North America,<=50K
19908,40048,"[60, 80[",Non-Government,166894,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
19909,40052,"[20, 40[",Non-Government,444554,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,50,North America,<=50K
19910,40053,"[20, 40[",Non-Government,190228,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,40,North America,>50K
19911,40054,"[20, 40[",Non-Government,604045,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,27828,0,40,North America,>50K
19912,40056,"[20, 40[",Non-Government,168355,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,48,North America,<=50K
19913,40059,"[20, 40[",Non-Government,33157,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
19914,40060,"[40, 60[",Non-Government,187563,High School,Married-civ-spouse,Technical,Husband,*,Male,5013,0,45,North America,<=50K
19915,40062,"[20, 40[",Government,318647,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,36,North America,<=50K
19916,40063,"[40, 60[",Non-Government,152572,High School,Never-married,Other,Unmarried,*,Female,0,0,40,North America,<=50K
19917,40064,"[20, 40[",Non-Government,77634,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19918,40066,"[0, 20[",Non-Government,260327,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,18,North America,<=50K
19919,40067,"[20, 40[",Non-Government,437940,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19920,40070,"[40, 60[",Non-Government,193960,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,7298,0,45,North America,>50K
19921,40071,"[20, 40[",Non-Government,170651,Undergraduate,Married-civ-spouse,Nontechnical,Wife,*,Female,0,1977,38,North America,>50K
19922,40073,"[20, 40[",Non-Government,114544,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,55,North America,>50K
19923,40075,"[60, 80[",Non-Government,697806,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,60,North America,<=50K
19924,40076,"[20, 40[",Non-Government,140011,High School,Never-married,Technical,Own-child,*,Male,0,0,45,North America,<=50K
19925,40077,"[40, 60[",Government,411700,High School,Married-civ-spouse,Other,Husband,*,Male,7298,0,40,North America,>50K
19926,40080,"[40, 60[",Government,213334,Graduate,Never-married,Technical,Not-in-family,*,Female,0,0,45,North America,<=50K
19927,40082,"[40, 60[",Non-Government,192325,High School,Widowed,Other,Unmarried,*,Female,0,0,42,North America,<=50K
19928,40084,"[20, 40[",Non-Government,232650,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19929,40087,"[20, 40[",Non-Government,376016,High School,Never-married,Other,Not-in-family,*,Female,0,0,30,North America,<=50K
19930,40089,"[40, 60[",Government,113612,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19931,40091,"[20, 40[",Non-Government,48160,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19932,40092,"[20, 40[",Non-Government,55176,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,30,North America,<=50K
19933,40093,"[20, 40[",Non-Government,291232,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
19934,40094,"[40, 60[",Non-Government,250149,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19935,40097,"[20, 40[",Non-Government,97136,Undergraduate,Never-married,Other,Unmarried,*,Female,0,0,37,North America,<=50K
19936,40102,"[20, 40[",Non-Government,107882,Undergraduate,Never-married,Technical,Own-child,*,Female,0,0,50,North America,<=50K
19937,40103,"[20, 40[",Non-Government,214378,High School,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
19938,40105,"[20, 40[",Non-Government,34292,High School,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19939,40106,"[20, 40[",Non-Government,204780,Undergraduate,Married-civ-spouse,Other,Wife,*,Female,15024,0,40,North America,>50K
19940,40107,"[20, 40[",Non-Government,161508,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19941,40109,"[40, 60[",Non-Government,196001,High School,Married-civ-spouse,Nontechnical,Wife,*,Female,0,0,20,North America,<=50K
19942,40111,"[40, 60[",Non-Government,35136,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19943,40112,"[40, 60[",Non-Government,288353,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,99999,0,48,North America,>50K
19944,40117,"[20, 40[",Non-Government,336101,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,30,North America,<=50K
19945,40118,"[20, 40[",Non-Government,235062,High School,Never-married,Technical,Not-in-family,*,Male,0,0,45,North America,<=50K
19946,40123,"[40, 60[",Non-Government,146574,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19947,40128,"[40, 60[",Non-Government,80666,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
19948,40129,"[40, 60[",Non-Government,381965,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1740,80,North America,<=50K
19949,40133,"[20, 40[",Non-Government,155256,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
19950,40134,"[40, 60[",Non-Government,104973,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19951,40135,"[20, 40[",Non-Government,348771,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19952,40136,"[40, 60[",Non-Government,96415,High School,Widowed,Other,Unmarried,*,Female,0,0,35,North America,<=50K
19953,40139,"[40, 60[",Non-Government,95155,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,43,North America,>50K
19954,40140,"[40, 60[",Non-Government,178787,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
19955,40143,"[20, 40[",Non-Government,296478,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
19956,40146,"[20, 40[",Non-Government,89622,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
19957,40154,"[40, 60[",Non-Government,249332,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19958,40157,"[20, 40[",Non-Government,166213,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,>50K
19959,40159,"[20, 40[",Non-Government,112387,High School,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19960,40163,"[20, 40[",Non-Government,188703,Graduate,Never-married,Technical,Not-in-family,*,Female,0,0,40,North America,<=50K
19961,40164,"[20, 40[",Non-Government,127961,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,7688,0,40,North America,>50K
19962,40165,"[20, 40[",Non-Government,200117,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19963,40167,"[20, 40[",Non-Government,226296,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19964,40168,"[20, 40[",Non-Government,239130,Professional Education,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
19965,40169,"[20, 40[",Non-Government,165475,High School,Never-married,Other,Not-in-family,*,Male,0,0,25,North America,<=50K
19966,40170,"[40, 60[",Non-Government,328216,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,1902,45,North America,>50K
19967,40182,"[20, 40[",Non-Government,245361,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,35,North America,<=50K
19968,40183,"[40, 60[",Government,216689,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
19969,40188,"[20, 40[",Non-Government,189565,High School,Married-civ-spouse,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
19970,40190,"[40, 60[",Non-Government,187308,Undergraduate,Married-civ-spouse,Other,Other-relative,*,Male,0,0,35,North America,<=50K
19971,40191,"[20, 40[",Government,136077,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
19972,40195,"[20, 40[",Non-Government,349148,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
19973,40197,"[40, 60[",Non-Government,183884,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
19974,40202,"[20, 40[",Non-Government,152156,High School,Separated,Technical,Not-in-family,*,Male,0,0,53,North America,<=50K
19975,40204,"[40, 60[",Government,188537,Graduate,Married-civ-spouse,Technical,Wife,*,Female,0,0,60,North America,>50K
19976,40205,"[40, 60[",Non-Government,203233,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,50,North America,>50K
