,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22577,45723,"[0, 80[",*,282192,*,*,*,Husband,*,*,0,0,60,*,<=50K
22578,45728,"[0, 80[",*,172232,*,*,*,Husband,*,*,0,0,50,*,<=50K
22579,45729,"[0, 80[",*,103432,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
22580,45732,"[0, 80[",*,111209,*,*,*,Husband,*,*,0,0,45,*,<=50K
22581,45736,"[0, 80[",*,177675,*,*,*,Husband,*,*,0,0,40,*,>50K
22582,45739,"[0, 80[",*,209642,*,*,*,Husband,*,*,99999,0,55,*,>50K
22583,45740,"[0, 80[",*,159474,*,*,*,Husband,*,*,0,0,50,*,<=50K
22584,45741,"[0, 80[",*,75073,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22585,45743,"[0, 80[",*,321369,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22586,45745,"[0, 80[",*,219155,*,*,*,Husband,*,*,0,0,40,*,>50K
22587,45746,"[0, 80[",*,329144,*,*,*,Husband,*,*,0,1977,60,*,>50K
22588,45750,"[0, 80[",*,286352,*,*,*,Not-in-family,*,*,0,0,35,*,<=50K
22589,45751,"[0, 80[",*,109457,*,*,*,Other-relative,*,*,0,0,48,*,<=50K
22590,45752,"[0, 80[",*,236304,*,*,*,Husband,*,*,0,0,60,*,>50K
22591,45753,"[0, 80[",*,399601,*,*,*,Husband,*,*,0,0,50,*,>50K
22592,45755,"[0, 80[",*,21798,*,*,*,Husband,*,*,0,0,45,*,>50K
22593,45759,"[0, 80[",*,87546,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22594,45760,"[0, 80[",*,135891,*,*,*,Husband,*,*,0,0,7,*,>50K
22595,45762,"[0, 80[",*,33432,*,*,*,Own-child,*,*,0,0,8,*,<=50K
22596,45764,"[0, 80[",*,134829,*,*,*,Own-child,*,*,2176,0,20,*,<=50K
22597,45768,"[0, 80[",*,123226,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22598,45769,"[0, 80[",*,154641,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22599,45776,"[0, 80[",*,19513,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22600,45777,"[0, 80[",*,50490,*,*,*,Husband,*,*,0,0,45,*,>50K
22601,45778,"[0, 80[",*,34067,*,*,*,Husband,*,*,0,0,60,*,>50K
22602,45780,"[0, 80[",*,105422,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
22603,45784,"[0, 80[",*,112706,*,*,*,Own-child,*,*,0,0,39,*,<=50K
22604,45787,"[0, 80[",*,129137,*,*,*,Other-relative,*,*,1055,0,35,*,<=50K
22605,45790,"[0, 80[",*,113752,*,*,*,Husband,*,*,0,0,40,*,>50K
22606,45791,"[0, 80[",*,198739,*,*,*,Husband,*,*,0,0,40,*,<=50K
22607,45792,"[0, 80[",*,277256,*,*,*,Husband,*,*,0,0,40,*,>50K
22608,45793,"[0, 80[",*,114937,*,*,*,Husband,*,*,0,0,40,*,<=50K
22609,45796,"[0, 80[",*,38925,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22610,45799,"[0, 80[",*,51494,*,*,*,Husband,*,*,0,0,40,*,<=50K
22611,45802,"[0, 80[",*,252340,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22612,45805,"[0, 80[",*,146325,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22613,45806,"[0, 80[",*,383352,*,*,*,Unmarried,*,*,0,0,38,*,<=50K
22614,45808,"[0, 80[",*,239865,*,*,*,Husband,*,*,0,0,50,*,>50K
22615,45810,"[0, 80[",*,243580,*,*,*,Husband,*,*,0,0,44,*,>50K
22616,45812,"[0, 80[",*,390369,*,*,*,Husband,*,*,0,0,58,*,>50K
22617,45813,"[0, 80[",*,403788,*,*,*,Not-in-family,*,*,0,0,36,*,<=50K
22618,45815,"[0, 80[",*,136413,*,*,*,Husband,*,*,0,0,40,*,<=50K
22619,45817,"[0, 80[",*,572285,*,*,*,Other-relative,*,*,0,0,20,*,<=50K
22620,45818,"[0, 80[",*,90992,*,*,*,Husband,*,*,0,0,70,*,<=50K
22621,45819,"[0, 80[",*,156056,*,*,*,Own-child,*,*,0,0,12,*,<=50K
22622,45820,"[0, 80[",*,194102,*,*,*,Other-relative,*,*,0,0,12,*,<=50K
22623,45822,"[0, 80[",*,40151,*,*,*,Husband,*,*,0,0,40,*,>50K
22624,45823,"[0, 80[",*,356934,*,*,*,Husband,*,*,0,1902,45,*,>50K
22625,45826,"[0, 80[",*,324386,*,*,*,Husband,*,*,0,0,40,*,<=50K
22626,45827,"[0, 80[",*,159544,*,*,*,Husband,*,*,0,0,60,*,<=50K
22627,45828,"[0, 80[",*,114691,*,*,*,Husband,*,*,0,0,50,*,>50K
22628,45829,"[0, 80[",*,222829,*,*,*,Husband,*,*,0,0,42,*,>50K
22629,45832,"[0, 80[",*,321824,*,*,*,Husband,*,*,0,0,20,*,<=50K
22630,45833,"[0, 80[",*,97541,*,*,*,Husband,*,*,0,1977,40,*,>50K
22631,45834,"[0, 80[",*,329425,*,*,*,Husband,*,*,0,0,40,*,<=50K
22632,45837,"[0, 80[",*,143766,*,*,*,Husband,*,*,0,0,40,*,>50K
22633,45840,"[0, 80[",*,180427,*,*,*,Husband,*,*,0,0,45,*,<=50K
22634,45841,"[0, 80[",*,30111,*,*,*,Husband,*,*,0,0,40,*,>50K
22635,45842,"[0, 80[",*,360527,*,*,*,Husband,*,*,0,0,40,*,<=50K
22636,45845,"[0, 80[",*,720428,*,*,*,Husband,*,*,0,0,40,*,>50K
22637,45848,"[0, 80[",*,343591,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
22638,45849,"[0, 80[",*,37088,*,*,*,Husband,*,*,0,0,40,*,<=50K
22639,45851,"[0, 80[",*,113588,*,*,*,Own-child,*,*,0,1741,30,*,<=50K
22640,45852,"[0, 80[",*,190072,*,*,*,Husband,*,*,0,0,40,*,<=50K
22641,45856,"[0, 80[",*,233781,*,*,*,Own-child,*,*,0,0,18,*,<=50K
22642,45858,"[0, 80[",*,169186,*,*,*,Husband,*,*,0,0,50,*,<=50K
22643,45860,"[0, 80[",*,170800,*,*,*,Own-child,*,*,0,0,37,*,<=50K
22644,45861,"[0, 80[",*,37232,*,*,*,Husband,*,*,0,0,40,*,<=50K
22645,45862,"[0, 80[",*,373403,*,*,*,Husband,*,*,0,0,40,*,>50K
22646,45864,"[0, 80[",*,172034,*,*,*,Husband,*,*,0,0,60,*,<=50K
22647,45867,"[0, 80[",*,302570,*,*,*,Husband,*,*,0,0,36,*,<=50K
22648,45868,"[0, 80[",*,103710,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22649,45873,"[0, 80[",*,188794,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22650,45874,"[0, 80[",*,156266,*,*,*,Husband,*,*,0,0,40,*,<=50K
22651,45876,"[0, 80[",*,19914,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22652,45880,"[0, 80[",*,167868,*,*,*,Own-child,*,*,0,0,24,*,<=50K
22653,45881,"[0, 80[",*,82561,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22654,45882,"[0, 80[",*,31848,*,*,*,Husband,*,*,0,0,50,*,<=50K
22655,45884,"[0, 80[",*,355918,*,*,*,Husband,*,*,0,0,50,*,>50K
22656,45885,"[0, 80[",*,49115,*,*,*,Husband,*,*,0,0,40,*,>50K
22657,45889,"[0, 80[",*,73134,*,*,*,Husband,*,*,0,0,40,*,>50K
22658,45890,"[0, 80[",*,172600,*,*,*,Not-in-family,*,*,10520,0,50,*,>50K
22659,45894,"[0, 80[",*,260560,*,*,*,Husband,*,*,0,0,40,*,<=50K
22660,45896,"[0, 80[",*,315877,*,*,*,Not-in-family,*,*,0,0,25,*,<=50K
22661,45897,"[0, 80[",*,128258,*,*,*,Not-in-family,*,*,0,0,24,*,<=50K
22662,45903,"[0, 80[",*,85399,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22663,45904,"[0, 80[",*,240841,*,*,*,Own-child,*,*,0,0,50,*,<=50K
22664,45906,"[0, 80[",*,30656,*,*,*,Not-in-family,*,*,0,0,24,*,<=50K
22665,45907,"[0, 80[",*,263561,*,*,*,Husband,*,*,0,0,40,*,>50K
22666,45908,"[0, 80[",*,108838,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22667,45909,"[0, 80[",*,259351,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
22668,45910,"[0, 80[",*,159449,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22669,45912,"[0, 80[",*,179481,*,*,*,Husband,*,*,0,0,50,*,<=50K
22670,45914,"[0, 80[",*,123429,*,*,*,Husband,*,*,0,0,40,*,<=50K
22671,45916,"[0, 80[",*,270043,*,*,*,Own-child,*,*,0,0,25,*,<=50K
22672,45920,"[0, 80[",*,177955,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22673,45923,"[0, 80[",*,22422,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
22674,45925,"[0, 80[",*,170772,*,*,*,Husband,*,*,0,0,40,*,<=50K
22675,45926,"[0, 80[",*,36011,*,*,*,Husband,*,*,0,2057,45,*,<=50K
22676,45927,"[0, 80[",*,133839,*,*,*,Husband,*,*,0,0,60,*,>50K
22677,45929,"[0, 80[",*,203233,*,*,*,Husband,*,*,99999,0,99,*,>50K
22678,45932,"[0, 80[",*,127573,*,*,*,Wife,*,*,0,0,30,*,>50K
22679,45933,"[0, 80[",*,50316,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22680,45934,"[0, 80[",*,169473,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
22681,45939,"[0, 80[",*,132187,*,*,*,Own-child,*,*,0,0,15,*,<=50K
22682,45941,"[0, 80[",*,212705,*,*,*,Husband,*,*,0,0,40,*,>50K
22683,45948,"[0, 80[",*,463601,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
22684,45950,"[0, 80[",*,196554,*,*,*,Husband,*,*,15024,0,40,*,>50K
22685,45951,"[0, 80[",*,113511,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22686,45952,"[0, 80[",*,152710,*,*,*,Own-child,*,*,0,0,20,*,<=50K
22687,45954,"[0, 80[",*,52724,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22688,45955,"[0, 80[",*,177482,*,*,*,Husband,*,*,0,0,40,*,<=50K
22689,45957,"[0, 80[",*,350106,*,*,*,Not-in-family,*,*,0,0,34,*,<=50K
22690,45958,"[0, 80[",*,197947,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22691,45959,"[0, 80[",*,253583,*,*,*,Own-child,*,*,0,0,45,*,<=50K
22692,45960,"[0, 80[",*,58751,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
22693,45961,"[0, 80[",*,206889,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22694,45963,"[0, 80[",*,50563,*,*,*,Husband,*,*,0,0,55,*,>50K
22695,45964,"[0, 80[",*,63861,*,*,*,Not-in-family,*,*,0,0,34,*,<=50K
22696,45968,"[0, 80[",*,32172,*,*,*,Husband,*,*,0,0,70,*,<=50K
22697,45969,"[0, 80[",*,192644,*,*,*,Husband,*,*,0,0,50,*,>50K
22698,45970,"[0, 80[",*,230919,*,*,*,Husband,*,*,0,0,60,*,>50K
22699,45973,"[0, 80[",*,191803,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22700,45974,"[0, 80[",*,170721,*,*,*,Husband,*,*,0,0,40,*,>50K
22701,45976,"[0, 80[",*,170842,*,*,*,Husband,*,*,0,0,35,*,<=50K
22702,45979,"[0, 80[",*,205895,*,*,*,Own-child,*,*,0,0,10,*,<=50K
22703,45981,"[0, 80[",*,149726,*,*,*,Husband,*,*,7688,0,40,*,>50K
22704,45982,"[0, 80[",*,372525,*,*,*,Husband,*,*,15024,0,45,*,>50K
22705,45983,"[0, 80[",*,165107,*,*,*,Own-child,*,*,0,0,20,*,<=50K
22706,45986,"[0, 80[",*,89334,*,*,*,Husband,*,*,0,0,40,*,<=50K
22707,45988,"[0, 80[",*,326587,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22708,45989,"[0, 80[",*,144351,*,*,*,Husband,*,*,0,0,25,*,<=50K
22709,45996,"[0, 80[",*,197403,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22710,45998,"[0, 80[",*,92898,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22711,46001,"[0, 80[",*,212120,*,*,*,Husband,*,*,15024,0,40,*,>50K
22712,46002,"[0, 80[",*,351772,*,*,*,Husband,*,*,15024,0,45,*,>50K
22713,46003,"[0, 80[",*,309582,*,*,*,Husband,*,*,7298,0,50,*,>50K
22714,46004,"[0, 80[",*,244650,*,*,*,Own-child,*,*,0,1602,25,*,<=50K
22715,46005,"[0, 80[",*,290670,*,*,*,Husband,*,*,0,0,55,*,>50K
22716,46007,"[0, 80[",*,454024,*,*,*,Other-relative,*,*,0,0,35,*,<=50K
22717,46008,"[0, 80[",*,125531,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
22718,46009,"[0, 80[",*,220603,*,*,*,Own-child,*,*,0,0,25,*,<=50K
22719,46010,"[0, 80[",*,180645,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22720,46017,"[0, 80[",*,273534,*,*,*,Husband,*,*,0,0,30,*,<=50K
22721,46019,"[0, 80[",*,188618,*,*,*,Own-child,*,*,0,0,24,*,<=50K
22722,46020,"[0, 80[",*,95653,*,*,*,Not-in-family,*,*,0,0,56,*,<=50K
22723,46023,"[0, 80[",*,97723,*,*,*,Husband,*,*,7688,0,40,*,>50K
22724,46032,"[0, 80[",*,39551,*,*,*,Own-child,*,*,0,0,12,*,<=50K
22725,46035,"[0, 80[",*,199217,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22726,46040,"[0, 80[",*,195508,*,*,*,Husband,*,*,0,0,45,*,<=50K
22727,46041,"[0, 80[",*,364657,*,*,*,Husband,*,*,0,0,45,*,>50K
22728,46043,"[0, 80[",*,178683,*,*,*,Husband,*,*,5013,0,40,*,<=50K
22729,46044,"[0, 80[",*,123116,*,*,*,Husband,*,*,0,2057,49,*,<=50K
22730,46046,"[0, 80[",*,42893,*,*,*,Unmarried,*,*,5721,0,40,*,<=50K
22731,46047,"[0, 80[",*,386492,*,*,*,Own-child,*,*,0,0,16,*,<=50K
22732,46048,"[0, 80[",*,249869,*,*,*,Husband,*,*,0,0,40,*,<=50K
22733,46050,"[0, 80[",*,168981,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22734,46054,"[0, 80[",*,191455,*,*,*,Wife,*,*,0,0,10,*,<=50K
22735,46055,"[0, 80[",*,325374,*,*,*,Husband,*,*,15024,0,40,*,>50K
22736,46057,"[0, 80[",*,149871,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22737,46062,"[0, 80[",*,253612,*,*,*,Own-child,*,*,0,0,30,*,<=50K
22738,46065,"[0, 80[",*,82797,*,*,*,Husband,*,*,0,0,45,*,>50K
22739,46069,"[0, 80[",*,180917,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22740,46070,"[0, 80[",*,29036,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22741,46074,"[0, 80[",*,134252,*,*,*,Own-child,*,*,0,0,15,*,<=50K
22742,46075,"[0, 80[",*,269354,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22743,46078,"[0, 80[",*,37805,*,*,*,Husband,*,*,0,0,40,*,>50K
22744,46082,"[0, 80[",*,228075,*,*,*,Husband,*,*,0,0,40,*,<=50K
22745,46085,"[0, 80[",*,179809,*,*,*,Not-in-family,*,*,0,0,40,*,>50K
22746,46090,"[0, 80[",*,364986,*,*,*,Not-in-family,*,*,0,0,38,*,<=50K
22747,46095,"[0, 80[",*,188362,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22748,46097,"[0, 80[",*,51854,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22749,46098,"[0, 80[",*,103772,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22750,46100,"[0, 80[",*,175990,*,*,*,Unmarried,*,*,0,0,38,*,<=50K
22751,46101,"[0, 80[",*,173590,*,*,*,Husband,*,*,0,0,40,*,>50K
22752,46111,"[0, 80[",*,182715,*,*,*,Husband,*,*,0,0,48,*,<=50K
22753,46114,"[0, 80[",*,151724,*,*,*,Husband,*,*,0,0,40,*,>50K
22754,46115,"[0, 80[",*,196502,*,*,*,Husband,*,*,0,0,60,*,>50K
22755,46116,"[0, 80[",*,199816,*,*,*,Husband,*,*,0,0,50,*,>50K
22756,46117,"[0, 80[",*,413365,*,*,*,Husband,*,*,0,0,40,*,<=50K
22757,46120,"[0, 80[",*,279231,*,*,*,Husband,*,*,0,1977,40,*,>50K
22758,46122,"[0, 80[",*,127651,*,*,*,Husband,*,*,0,0,46,*,>50K
22759,46123,"[0, 80[",*,289605,*,*,*,Husband,*,*,0,0,40,*,<=50K
22760,46124,"[0, 80[",*,130856,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22761,46128,"[0, 80[",*,358655,*,*,*,Own-child,*,*,0,0,10,*,<=50K
22762,46130,"[0, 80[",*,289517,*,*,*,Husband,*,*,0,0,50,*,>50K
22763,46131,"[0, 80[",*,105686,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22764,46133,"[0, 80[",*,68302,*,*,*,Husband,*,*,0,0,40,*,<=50K
22765,46134,"[0, 80[",*,443546,*,*,*,Husband,*,*,0,0,40,*,>50K
22766,46137,"[0, 80[",*,224541,*,*,*,Husband,*,*,0,0,40,*,>50K
22767,46139,"[0, 80[",*,118921,*,*,*,Unmarried,*,*,0,0,60,*,<=50K
22768,46140,"[0, 80[",*,155489,*,*,*,Husband,*,*,0,0,50,*,>50K
22769,46144,"[0, 80[",*,433592,*,*,*,Husband,*,*,0,0,45,*,>50K
22770,46145,"[0, 80[",*,336624,*,*,*,Not-in-family,*,*,8614,0,40,*,>50K
22771,46147,"[0, 80[",*,207066,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22772,46150,"[0, 80[",*,84801,*,*,*,Husband,*,*,7688,0,40,*,>50K
22773,46151,"[0, 80[",*,175897,*,*,*,Husband,*,*,0,0,40,*,<=50K
22774,46152,"[0, 80[",*,369027,*,*,*,Husband,*,*,0,0,37,*,<=50K
22775,46154,"[0, 80[",*,171751,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22776,46155,"[0, 80[",*,61518,*,*,*,Husband,*,*,0,0,50,*,<=50K
22777,46156,"[0, 80[",*,214235,*,*,*,Husband,*,*,0,1977,40,*,>50K
22778,46159,"[0, 80[",*,160594,*,*,*,Husband,*,*,7298,0,40,*,>50K
22779,46160,"[0, 80[",*,258298,*,*,*,Own-child,*,*,0,0,35,*,<=50K
22780,46162,"[0, 80[",*,156602,*,*,*,Own-child,*,*,3325,0,43,*,<=50K
22781,46163,"[0, 80[",*,122116,*,*,*,Husband,*,*,0,0,40,*,<=50K
22782,46172,"[0, 80[",*,124318,*,*,*,Wife,*,*,0,0,45,*,<=50K
22783,46175,"[0, 80[",*,54651,*,*,*,Husband,*,*,0,0,40,*,>50K
22784,46176,"[0, 80[",*,169496,*,*,*,Husband,*,*,0,0,40,*,>50K
22785,46177,"[0, 80[",*,34366,*,*,*,Husband,*,*,0,0,50,*,<=50K
22786,46180,"[0, 80[",*,479406,*,*,*,Husband,*,*,0,1672,40,*,<=50K
22787,46181,"[0, 80[",*,115618,*,*,*,Husband,*,*,0,0,50,*,<=50K
22788,46183,"[0, 80[",*,108682,*,*,*,Husband,*,*,0,0,40,*,>50K
22789,46185,"[0, 80[",*,138107,*,*,*,Husband,*,*,0,1902,60,*,>50K
22790,46186,"[0, 80[",*,215014,*,*,*,Husband,*,*,0,0,40,*,<=50K
22791,46187,"[0, 80[",*,183279,*,*,*,Husband,*,*,0,0,40,*,<=50K
22792,46191,"[0, 80[",*,35204,*,*,*,Husband,*,*,0,0,46,*,<=50K
22793,46192,"[0, 80[",*,233149,*,*,*,Husband,*,*,15024,0,40,*,>50K
22794,46194,"[0, 80[",*,189346,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
22795,46196,"[0, 80[",*,179481,*,*,*,Husband,*,*,0,0,45,*,>50K
22796,46197,"[0, 80[",*,167428,*,*,*,Own-child,*,*,0,0,30,*,<=50K
22797,46198,"[0, 80[",*,182117,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22798,46199,"[0, 80[",*,162970,*,*,*,Husband,*,*,0,1977,60,*,>50K
22799,46202,"[0, 80[",*,132749,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22800,46203,"[0, 80[",*,254351,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
22801,46205,"[0, 80[",*,100479,*,*,*,Husband,*,*,0,0,40,*,>50K
22802,46207,"[0, 80[",*,117028,*,*,*,Husband,*,*,0,0,40,*,<=50K
22803,46208,"[0, 80[",*,91163,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
22804,46210,"[0, 80[",*,114605,*,*,*,Husband,*,*,0,0,40,*,<=50K
22805,46211,"[0, 80[",*,348152,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22806,46212,"[0, 80[",*,174463,*,*,*,Own-child,*,*,0,0,35,*,<=50K
22807,46215,"[0, 80[",*,275848,*,*,*,Other-relative,*,*,0,0,16,*,<=50K
22808,46219,"[0, 80[",*,112494,*,*,*,Husband,*,*,7298,0,35,*,>50K
22809,46226,"[0, 80[",*,200825,*,*,*,Husband,*,*,0,0,50,*,>50K
22810,46230,"[0, 80[",*,154589,*,*,*,Husband,*,*,3103,0,35,*,>50K
22811,46231,"[0, 80[",*,183765,*,*,*,Husband,*,*,0,0,50,*,<=50K
22812,46232,"[0, 80[",*,186672,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22813,46233,"[0, 80[",*,249096,*,*,*,Husband,*,*,0,0,60,*,>50K
22814,46234,"[0, 80[",*,190784,*,*,*,Husband,*,*,3137,0,45,*,<=50K
22815,46235,"[0, 80[",*,144516,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22816,46236,"[0, 80[",*,124993,*,*,*,Husband,*,*,0,0,43,*,>50K
22817,46237,"[0, 80[",*,111376,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22818,46239,"[0, 80[",*,359049,*,*,*,Not-in-family,*,*,0,1092,60,*,<=50K
22819,46241,"[0, 80[",*,366089,*,*,*,Husband,*,*,0,0,60,*,>50K
22820,46243,"[0, 80[",*,60409,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22821,46246,"[0, 80[",*,171540,*,*,*,Husband,*,*,0,0,40,*,<=50K
22822,46248,"[0, 80[",*,294760,*,*,*,Husband,*,*,0,0,50,*,<=50K
22823,46249,"[0, 80[",*,209280,*,*,*,Unmarried,*,*,0,0,31,*,<=50K
22824,46250,"[0, 80[",*,208881,*,*,*,Husband,*,*,0,0,50,*,>50K
22825,46257,"[0, 80[",*,390243,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
22826,46258,"[0, 80[",*,204502,*,*,*,Husband,*,*,0,0,35,*,<=50K
22827,46260,"[0, 80[",*,79436,*,*,*,Husband,*,*,0,0,48,*,<=50K
22828,46261,"[0, 80[",*,141272,*,*,*,Wife,*,*,0,0,40,*,>50K
22829,46264,"[0, 80[",*,39518,*,*,*,Husband,*,*,0,0,40,*,>50K
22830,46268,"[0, 80[",*,51979,*,*,*,Own-child,*,*,0,0,11,*,<=50K
22831,46269,"[0, 80[",*,177675,*,*,*,Husband,*,*,0,0,60,*,>50K
22832,46270,"[0, 80[",*,199739,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22833,46271,"[0, 80[",*,27408,*,*,*,Not-in-family,*,*,0,0,60,*,<=50K
22834,46273,"[0, 80[",*,179488,*,*,*,Husband,*,*,0,0,50,*,<=50K
22835,46274,"[0, 80[",*,118551,*,*,*,Not-in-family,*,*,0,0,35,*,>50K
22836,46276,"[0, 80[",*,68899,*,*,*,Husband,*,*,0,0,60,*,>50K
22837,46277,"[0, 80[",*,58535,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22838,46278,"[0, 80[",*,191503,*,*,*,Husband,*,*,0,1887,40,*,>50K
22839,46280,"[0, 80[",*,204742,*,*,*,Husband,*,*,0,0,62,*,<=50K
22840,46282,"[0, 80[",*,208122,*,*,*,Husband,*,*,0,0,60,*,>50K
22841,46283,"[0, 80[",*,174361,*,*,*,Husband,*,*,0,0,40,*,>50K
22842,46284,"[0, 80[",*,265077,*,*,*,Own-child,*,*,1055,0,10,*,<=50K
22843,46287,"[0, 80[",*,178449,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
22844,46288,"[0, 80[",*,236804,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
22845,46291,"[0, 80[",*,219155,*,*,*,Husband,*,*,15024,0,50,*,>50K
22846,46292,"[0, 80[",*,99146,*,*,*,Husband,*,*,0,0,65,*,<=50K
22847,46293,"[0, 80[",*,142889,*,*,*,Unmarried,*,*,0,0,44,*,<=50K
22848,46294,"[0, 80[",*,136164,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22849,46295,"[0, 80[",*,154410,*,*,*,Husband,*,*,0,0,40,*,>50K
22850,46297,"[0, 80[",*,195096,*,*,*,Husband,*,*,0,0,50,*,>50K
22851,46299,"[0, 80[",*,265072,*,*,*,Not-in-family,*,*,0,2258,50,*,>50K
22852,46300,"[0, 80[",*,305874,*,*,*,Husband,*,*,0,0,60,*,<=50K
22853,46301,"[0, 80[",*,312446,*,*,*,Husband,*,*,0,0,37,*,>50K
22854,46302,"[0, 80[",*,391312,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
22855,46304,"[0, 80[",*,199495,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22856,46309,"[0, 80[",*,310260,*,*,*,Husband,*,*,0,0,50,*,>50K
22857,46312,"[0, 80[",*,115815,*,*,*,Own-child,*,*,0,0,20,*,<=50K
22858,46314,"[0, 80[",*,324550,*,*,*,Husband,*,*,7688,0,40,*,>50K
22859,46316,"[0, 80[",*,146189,*,*,*,Unmarried,*,*,0,0,43,*,<=50K
22860,46317,"[0, 80[",*,478836,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22861,46318,"[0, 80[",*,513440,*,*,*,Husband,*,*,0,0,40,*,<=50K
22862,46319,"[0, 80[",*,151806,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
22863,46322,"[0, 80[",*,57617,*,*,*,Not-in-family,*,*,0,0,34,*,<=50K
22864,46323,"[0, 80[",*,208761,*,*,*,Not-in-family,*,*,0,0,60,*,<=50K
22865,46326,"[0, 80[",*,116906,*,*,*,Not-in-family,*,*,0,2258,35,*,<=50K
22866,46331,"[0, 80[",*,118514,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22867,46334,"[0, 80[",*,121769,*,*,*,Husband,*,*,0,0,40,*,<=50K
22868,46336,"[0, 80[",*,123429,*,*,*,Husband,*,*,0,0,60,*,<=50K
22869,46337,"[0, 80[",*,744929,*,*,*,Own-child,*,*,0,0,40,*,<=50K
22870,46338,"[0, 80[",*,143604,*,*,*,Own-child,*,*,0,0,12,*,<=50K
22871,46344,"[0, 80[",*,183200,*,*,*,Husband,*,*,0,1902,40,*,<=50K
22872,46345,"[0, 80[",*,169980,*,*,*,Husband,*,*,0,0,50,*,>50K
22873,46346,"[0, 80[",*,299047,*,*,*,Own-child,*,*,0,0,30,*,<=50K
22874,46348,"[0, 80[",*,114758,*,*,*,Husband,*,*,0,0,48,*,>50K
